5.88
5.86
5.83
5.89
6
6.42
6.36
6.16
6.05
5.97
6.02
6
6.02
6.01
5.96
5.9
5.95
5.93
6.01
5.93
5.89
5.9
5.86
5.79
5.71
5.64
5.64
5.65
5.6
5.53
5.46
5.47
5.51
5.52
5.5
5.45
5.51
5.46
5.32
5.31
5.31
5.3
5.36
5.42
5.39
5.39
5.41
5.41
5.4
5.5
5.48
5.39
5.35
5.42
5.37
5.56
5.47
5.52
5.5
5.49
5.49
5.5
5.6
5.76
5.7
5.65
5.73
5.84
5.84
5.84
5.83
5.72
5.78
5.81
5.88
5.89
5.81
5.8
5.79
5.76
5.78
5.79
5.79
5.74
5.66
5.68
5.67
5.71
5.7
5.69
5.64
5.62
5.6
5.61
5.6
5.6
5.6
5.59
5.66
5.61
5.59
5.55
5.53
5.56
5.53
5.52
5.46
5.49
5.49
5.48
5.48
5.48
5.52
5.53
5.49
5.48
5.44
5.45
5.54
5.5
5.5
5.53
5.5
5.53
5.51
5.55
5.58
5.66
5.68
5.58
5.5
5.53
5.58
5.56
5.56
5.73
5.66
5.58
5.55
5.38
5.32
5.37
5.35
5.28
5.38
5.38
5.38
5.31
5.29
5.29
5.29
5.31
5.35
5.36
5.34
5.31
5.28
5.27
5.3
5.3
5.3
5.32
5.31
5.32
5.32
5.3
5.28
5.28
5.24
5.24
5.22
5.19
5.23
5.22
5.28
5.31
5.27
5.28
5.19
5.17
5.17
5.25
5.22
5.21
5.25
5.3
5.46
5.55
5.75
5.69
5.8
5.75
5.67
5.69
5.72
5.8
5.83
6.06
6.26
6.3
6.23
6.21
6.57
6.34
6.36
6.23
6.18
6.32
6.14
6.09
6.11
6
6.1
6.05
6.16
6.1
6.07
6.01
6.03
6.09
6.28
6.56
6.81
7.28
7.14
6.94
7.1
6.92
6.76
6.78
6.88
6.87
6.79
6.67
6.65
6.47
6.36
6.32
6.35
6.6
6.58
6.47
6.35
6.41
6.25
6.18
6.26
6.26
6.2
6.18
6.23
6.19
6.17
6.11
6.1
5.68
5.7
5.6
5.61
5.55
5.58
5.56
5.58
5.62
5.51
5.35
5.47
5.62
5.53
5.6
5.62
5.63
5.9
5.72
5.8
5.8
5.7
5.64
5.56
5.55
5.42
5.42
5.79
5.71
5.71
5.73
5.78
5.67
5.62
5.62
5.56
5.58
5.67
5.73
5.84
5.77
5.76
5.76
5.79
5.8
5.8
5.79
5.8
5.79
5.77
5.79
5.86
6.05
6.04
6.11
6.08
6.07
6.01
6
6.03
5.91
6.12
6.08
6.1
6.11
6.13
6.1
6.07
6
6.03
6.02
6.01
6.06
6.08
6.04
6.05
6.02
6.01
6
5.92
5.95
5.94
5.91
5.89
5.83
5.83
5.8
5.76
5.77
5.79
5.81
5.81
5.83
5.81
5.82
5.8
5.99
6.01
5.94
5.87
5.89
5.86
5.82
5.82
5.83
5.9
5.82
5.84
5.83
5.78
5.84
5.81
5.83
5.78
5.75
5.76
5.76
5.77
5.77
5.88
5.84
5.79
5.77
5.79
5.78
5.75
5.73
5.72
5.72
5.75
5.75
5.73
5.76
5.82
5.79
5.74
5.85
5.81
5.8
5.79
5.7
5.6
5.52
5.58
5.4
5.45
5.38
5.33
5.37
5.3
5.26
5.24
5.21
5.26
5.27
5.28
5.23
5.08
5.2
5.11
4.81
4.89
4.92
4.89
4.88
4.72
4.7
4.76
4.76
4.82
4.8
4.83
4.85
4.77
4.74
4.75
4.76
4.73
4.69
4.67
4.6
4.58
4.59
4.6
4.55
4.51
4.59
4.5
4.48
4.46
4.4
4.43
4.3
4.25
4.24
4.25
4.08
4.06
3.99
3.99
3.98
3.98
4.05
4.06
4.03
4.01
4.4
4.23
4.14
3.99
4.05
3.95
3.59
3.63
3.64
3.7
3.78
3.84
3.81
3.81
3.88
3.8
3.8
3.84
3.9
3.89
3.96
3.91
3.85
3.84
3.9
3.95
3.89
3.88
3.85
3.86
3.86
3.86
3.88
4
3.98
4.01
4.02
4
4.2
4.55
4.41
4.35
4.26
4.2
4.2
4.17
4.19
4.21
4.21
4.15
4.06
4.04
4.08
4.06
4.1
4.2
4.15
4.15
4.12
4.19
4.12
4.11
4.04
3.9
3.93
3.86
3.83
3.79
3.73
3.69
3.65
3.63
3.7
3.68
3.69
3.67
3.7
3.64
3.64
3.62
3.58
3.55
3.56
3.51
3.72
3.8
3.89
3.94
3.9
3.91
3.95
3.96
3.9
3.9
3.85
3.87
3.97
3.86
3.82
3.77
3.7
3.74
3.62
3.57
3.58
3.5
3.55
3.58
3.61
3.55
3.53
3.56
3.59
3.61
3.7
3.69
3.71
3.67
3.7
3.74
3.71
3.86
3.96
3.9
3.9
3.87
3.92
4.15
4
3.99
4.06
4.05
4.02
4.07
4.09
4.19
4.18
4.07
4.04
4.06
4.05
3.97
3.96
3.95
3.93
3.92
3.92
3.9
3.92
3.9
3.87
3.75
3.77
3.79
3.76
3.7
3.67
3.7
3.7
3.72
3.93
4.02
4.03
4.02
4.04
3.99
3.99
4
3.97
3.99
3.94
3.9
3.87
3.82
3.77
3.72
3.65
3.66
3.64
3.64
3.58
3.56
3.55
3.56
3.58
3.53
3.57
3.68
3.69
3.7
3.68
3.68
3.68
3.64
3.65
3.65
3.59
3.6
3.57
3.55
3.59
3.56
3.57
3.54
3.5
3.5
3.55
3.54
3.55
3.51
3.46
3.47
3.47
3.5
3.57
3.56
3.58
3.59
3.56
3.62
3.65
3.65
3.69
3.7
3.72
3.72
3.68
3.7
3.8
3.79
3.75
3.81
3.81
3.8
3.85
3.86
3.87
3.87
3.83
3.84
3.91
3.9
3.9
3.88
3.95
4.15
4.15
4.3
4.56
4.41
4.59
4.52
4.37
4.32
4.25
4.25
4.26
4.2
4.17
4.18
4.17
4.24
4.41
4.45
4.35
4.23
4.19
4.2
4.21
4.24
4.24
4.3
4.29
4.29
4.25
4.29
4.25
